Year,Economy,Economy Label,CargoType,CargoType Label,Metric tons in millions,Metric tons in millions Footnote,Metric tons in millions Missing value
2019,5223,South America,20,Total goods discharged,359.581,,
2019,5300,Asia,11,Crude oil loaded,880.108,,
2019,5300,Asia,12,Other tanker trade loaded,664.23,,
2019,5300,Asia,13,Dry cargo loaded,2976.567,,
2019,5300,Asia,10,Total goods loaded,4520.905,,
2019,5300,Asia,21,Crude oil discharged,1201.895,,
2019,5300,Asia,22,Other tanker trade discharged,674.738,,
2019,5300,Asia,23,Dry cargo discharged,5038.17,,
2019,5300,Asia,20,Total goods discharged,6914.803,,
2019,5310,Central Asia,11,Crude oil loaded,0,,
2019,5310,Central Asia,12,Other tanker trade loaded,0,,
2019,5310,Central Asia,13,Dry cargo loaded,0,,
2019,5310,Central Asia,10,Total goods loaded,0,,
2019,5310,Central Asia,21,Crude oil discharged,0,,
2019,5310,Central Asia,22,Other tanker trade discharged,0,,
2019,5310,Central Asia,23,Dry cargo discharged,0,,
2019,5310,Central Asia,20,Total goods discharged,0,,
2019,5330,Eastern Asia,11,Crude oil loaded,15.15,,
2019,5330,Eastern Asia,12,Other tanker trade loaded,195.85,,
2019,5330,Eastern Asia,13,Dry cargo loaded,1161.175,,
2019,5330,Eastern Asia,10,Total goods loaded,1372.175,,
2019,5330,Eastern Asia,21,Crude oil discharged,783.335,,
2019,5330,Eastern Asia,22,Other tanker trade discharged,345.743,,
2019,5330,Eastern Asia,23,Dry cargo discharged,3421.062,,
2019,5330,Eastern Asia,20,Total goods discharged,4550.14,,
2019,5350,South-eastern Asia,11,Crude oil loaded,36.399,,
2019,5350,South-eastern Asia,12,Other tanker trade loaded,157.009,,
2019,5350,South-eastern Asia,13,Dry cargo loaded,1097.95,,
2019,5350,South-eastern Asia,10,Total goods loaded,1291.358,,
2019,5350,South-eastern Asia,21,Crude oil discharged,136.29,,
2019,5350,South-eastern Asia,22,Other tanker trade discharged,170.3,,
2019,5350,South-eastern Asia,23,Dry cargo discharged,640.299,,
2019,5350,South-eastern Asia,20,Total goods discharged,946.889,,
2019,5320,Southern Asia,11,Crude oil loaded,56.359,,
2019,5320,Southern Asia,12,Other tanker trade loaded,91.696,,
2019,5320,Southern Asia,13,Dry cargo loaded,216.821,,
2019,5320,Southern Asia,10,Total goods loaded,364.876,,
2019,5320,Southern Asia,21,Crude oil discharged,234.2,,
2019,5320,Southern Asia,22,Other tanker trade discharged,80.25,,
2019,5320,Southern Asia,23,Dry cargo discharged,474.068,,
2019,5320,Southern Asia,20,Total goods discharged,788.518,,
2019,5340,Western Asia,11,Crude oil loaded,772.2,,
2019,5340,Western Asia,12,Other tanker trade loaded,219.675,,
2019,5340,Western Asia,13,Dry cargo loaded,500.622,,
2019,5340,Western Asia,10,Total goods loaded,1492.497,,
2019,5340,Western Asia,21,Crude oil discharged,48.07,,
2019,5340,Western Asia,22,Other tanker trade discharged,78.445,,
2019,5340,Western Asia,23,Dry cargo discharged,502.74,,
2019,5340,Western Asia,20,Total goods discharged,629.255,,
2019,5400,Europe,11,Crude oil loaded,246.94,,
2019,5400,Europe,12,Other tanker trade loaded,274.039,,
2019,5400,Europe,13,Dry cargo loaded,1078.708,,
2019,5400,Europe,10,Total goods loaded,1599.687,,
2019,5400,Europe,21,Crude oil discharged,468.101,,
2019,5400,Europe,22,Other tanker trade discharged,257.371,,
2019,5400,Europe,23,Dry cargo discharged,1228.452,,
2019,5400,Europe,20,Total goods discharged,1953.924,,
2019,5500,Oceania,11,Crude oil loaded,12.89,,
2019,5500,Oceania,12,Other tanker trade loaded,60.926,,
2019,5500,Oceania,13,Dry cargo loaded,1495.47,,
2019,5500,Oceania,10,Total goods loaded,1569.286,,
2019,5500,Oceania,21,Crude oil discharged,23.419,,
2019,5500,Oceania,22,Other tanker trade discharged,23.283,,
2019,5500,Oceania,23,Dry cargo discharged,99.615,,
2019,5500,Oceania,20,Total goods discharged,146.317,,
2019,5600,Asia and Oceania,11,Crude oil loaded,892.998,,
2019,5600,Asia and Oceania,12,Other tanker trade loaded,725.156,,
2019,5600,Asia and Oceania,13,Dry cargo loaded,4472.038,,
2019,5600,Asia and Oceania,10,Total goods loaded,6090.192,,
2019,5600,Asia and Oceania,21,Crude oil discharged,1225.314,,
2019,5600,Asia and Oceania,22,Other tanker trade discharged,698.021,,
2019,5600,Asia and Oceania,23,Dry cargo discharged,5137.785,,
2019,5600,Asia and Oceania,20,Total goods discharged,7061.12,,
2019,1400,Developing economies,11,Crude oil loaded,1392.825,,
2019,1400,Developing economies,12,Other tanker trade loaded,761.646,,
2019,1400,Developing economies,13,Dry cargo loaded,3907.567,,
2019,1400,Developing economies,10,Total goods loaded,6062.038,,
2019,1400,Developing economies,21,Crude oil discharged,972.33,,
2019,1400,Developing economies,22,Other tanker trade discharged,837.203,,
2019,1400,Developing economies,23,Dry cargo discharged,4618.889,,
2019,1400,Developing economies,20,Total goods discharged,6428.422,,
2019,1410,Developing economies: Africa,11,Crude oil loaded,302.822,,
2019,1410,Developing economies: Africa,12,Other tanker trade loaded,91.642,,
2019,1410,Developing economies: Africa,13,Dry cargo loaded,419.618,,
2019,1410,Developing economies: Africa,10,Total goods loaded,814.082,,
2019,1410,Developing economies: Africa,21,Crude oil discharged,35.314,,
2019,1410,Developing economies: Africa,22,Other tanker trade discharged,113.364,,
2019,1410,Developing economies: Africa,23,Dry cargo discharged,384.995,,
2019,1410,Developing economies: Africa,20,Total goods discharged,533.674,,
2019,1420,Developing economies: Americas,11,Crude oil loaded,221.945,,
2019,1420,Developing economies: Americas,12,Other tanker trade loaded,81.313,,
2019,1420,Developing economies: Americas,13,Dry cargo loaded,1103.304,,
2019,1420,Developing economies: Americas,10,Total goods loaded,1406.563,,
2019,1420,Developing economies: Americas,21,Crude oil discharged,45.047,,
2019,1420,Developing economies: Americas,22,Other tanker trade discharged,143.731,,
2019,1420,Developing economies: Americas,23,Dry cargo discharged,432.598,,
2019,1420,Developing economies: Americas,20,Total goods discharged,621.376,,
2019,1460,Developing economies: Asia and Oceania,11,Crude oil loaded,868.058,,
2019,1460,Developing economies: Asia and Oceania,12,Other tanker trade loaded,588.691,,
2019,1460,Developing economies: Asia and Oceania,13,Dry cargo loaded,2384.645,,
2019,1460,Developing economies: Asia and Oceania,10,Total goods loaded,3841.394,,
2019,1460,Developing economies: Asia and Oceania,21,Crude oil discharged,891.969,,
2019,1460,Developing economies: Asia and Oceania,22,Other tanker trade discharged,580.108,,
2019,1460,Developing economies: Asia and Oceania,23,Dry cargo discharged,3801.296,,
2019,1460,Developing economies: Asia and Oceania,20,Total goods discharged,5273.373,,
2019,1430,Developing economies: Asia,11,Crude oil loaded,866.258,,
2019,1430,Developing economies: Asia,12,Other tanker trade loaded,580.73,,
2019,1430,Developing economies: Asia,13,Dry cargo loaded,2379.134,,
2019,1430,Developing economies: Asia,10,Total goods loaded,3826.122,,
2019,1430,Developing economies: Asia,21,Crude oil discharged,891.225,,
2019,1430,Developing economies: Asia,22,Other tanker trade discharged,575.625,,
2019,1430,Developing economies: Asia,23,Dry cargo discharged,3792.703,,
2019,1430,Developing economies: Asia,20,Total goods discharged,5259.553,,
2019,1450,Developing economies: Oceania,11,Crude oil loaded,1.8,,
2019,1450,Developing economies: Oceania,12,Other tanker trade loaded,7.961,,
2019,1450,Developing economies: Oceania,13,Dry cargo loaded,5.511,,
2019,1450,Developing economies: Oceania,10,Total goods loaded,15.272,,
2019,1450,Developing economies: Oceania,21,Crude oil discharged,0.744,,
2019,1450,Developing economies: Oceania,22,Other tanker trade discharged,4.483,,
2019,1450,Developing economies: Oceania,23,Dry cargo discharged,8.593,,
2019,1450,Developing economies: Oceania,20,Total goods discharged,13.82,,
2019,1500,Developed economies,11,Crude oil loaded,467.438,,
2019,1500,Developed economies,12,Other tanker trade loaded,541.004,,
2019,1500,Developed economies,13,Dry cargo loaded,4000.053,,
2019,1500,Developed economies,10,Total goods loaded,5008.495,,
2019,1500,Developed economies,21,Crude oil discharged,1050.426,,
2019,1500,Developed economies,22,Other tanker trade discharged,483.284,,
2019,1500,Developed economies,23,Dry cargo discharged,3092.945,,
2019,1500,Developed economies,20,Total goods discharged,4626.655,,
2019,1520,Developed economies: Americas,11,Crude oil loaded,195.557,,
2019,1520,Developed economies: Americas,12,Other tanker trade loaded,130.5,,
2019,1520,Developed economies: Americas,13,Dry cargo loaded,833.953,,
2019,1520,Developed economies: Americas,10,Total goods loaded,1160.01,,
2019,1520,Developed economies: Americas,21,Crude oil discharged,248.98,,
2019,1520,Developed economies: Americas,22,Other tanker trade discharged,108,,
2019,1520,Developed economies: Americas,23,Dry cargo discharged,528.004,,
2019,1520,Developed economies: Americas,20,Total goods discharged,884.984,,
2019,1560,Developed economies: Asia and Oceania,11,Crude oil loaded,24.94,,
2019,1560,Developed economies: Asia and Oceania,12,Other tanker trade loaded,136.465,,
2019,1560,Developed economies: Asia and Oceania,13,Dry cargo loaded,2087.393,,
2019,1560,Developed economies: Asia and Oceania,10,Total goods loaded,2248.798,,
2019,1560,Developed economies: Asia and Oceania,21,Crude oil discharged,333.345,,
2019,1560,Developed economies: Asia and Oceania,22,Other tanker trade discharged,117.913,,
2019,1560,Developed economies: Asia and Oceania,23,Dry cargo discharged,1336.489,,
2019,1560,Developed economies: Asia and Oceania,20,Total goods discharged,1787.747,,
2019,1530,Developed economies: Asia,11,Crude oil loaded,13.85,,
2019,1530,Developed economies: Asia,12,Other tanker trade loaded,83.5,,
2019,1530,Developed economies: Asia,13,Dry cargo loaded,597.433,,
2019,1530,Developed economies: Asia,10,Total goods loaded,694.783,,
2019,1530,Developed economies: Asia,21,Crude oil discharged,310.67,,
2019,1530,Developed economies: Asia,22,Other tanker trade discharged,99.113,,
2019,1530,Developed economies: Asia,23,Dry cargo discharged,1245.467,,
2019,1530,Developed economies: Asia,20,Total goods discharged,1655.25,,
2019,1550,Developed economies: Oceania,11,Crude oil loaded,11.09,,
2019,1550,Developed economies: Oceania,12,Other tanker trade loaded,52.965,,
2019,1550,Developed economies: Oceania,13,Dry cargo loaded,1489.96,,
2019,1550,Developed economies: Oceania,10,Total goods loaded,1554.015,,
2019,1550,Developed economies: Oceania,21,Crude oil discharged,22.675,,
2019,1550,Developed economies: Oceania,22,Other tanker trade discharged,18.8,,
2019,1550,Developed economies: Oceania,23,Dry cargo discharged,91.022,,
2019,1550,Developed economies: Oceania,20,Total goods discharged,132.497,,
2019,1540,Developed economies: Europe,11,Crude oil loaded,246.94,,
2019,1540,Developed economies: Europe,12,Other tanker trade loaded,274.039,,
2019,1540,Developed economies: Europe,13,Dry cargo loaded,1078.708,,
2019,1540,Developed economies: Europe,10,Total goods loaded,1599.687,,
2019,1540,Developed economies: Europe,21,Crude oil discharged,468.101,,
2019,1540,Developed economies: Europe,22,Other tanker trade discharged,257.371,,
2019,1540,Developed economies: Europe,23,Dry cargo discharged,1228.452,,
2019,1540,Developed economies: Europe,20,Total goods discharged,1953.924,,
2020,0000,World,11,Crude oil loaded,1715.402,,
2020,0000,World,12,Other tanker trade loaded,1202.705,,
2020,0000,World,13,Dry cargo loaded,7726.825,,
2020,0000,World,10,Total goods loaded,10644.932,,
2020,0000,World,21,Crude oil discharged,1864.123,,
2020,0000,World,22,Other tanker trade discharged,1223.626,,
2020,0000,World,23,Dry cargo discharged,7546.166,,
2020,0000,World,20,Total goods discharged,10633.914,,
2020,5100,Africa,11,Crude oil loaded,235.051,,
2020,5100,Africa,12,Other tanker trade loaded,84.159,,
2020,5100,Africa,13,Dry cargo loaded,417.003,,
2020,5100,Africa,10,Total goods loaded,736.213,,
2020,5100,Africa,21,Crude oil discharged,30.738,,
2020,5100,Africa,22,Other tanker trade discharged,107.177,,
2020,5100,Africa,23,Dry cargo discharged,371.992,,
2020,5100,Africa,20,Total goods discharged,509.908,,
2020,5110,Northern Africa,11,Crude oil loaded,53.202,,
2020,5110,Northern Africa,12,Other tanker trade loaded,37.931,,
2020,5110,Northern Africa,13,Dry cargo loaded,114.522,,
2020,5110,Northern Africa,10,Total goods loaded,205.654,,
2020,5110,Northern Africa,21,Crude oil discharged,6.539,,
2020,5110,Northern Africa,22,Other tanker trade discharged,38.998,,
2020,5110,Northern Africa,23,Dry cargo discharged,176.839,,
2020,5110,Northern Africa,20,Total goods discharged,222.376,,
2020,5120,Sub-Saharan Africa,11,Crude oil loaded,181.849,,
2020,5120,Sub-Saharan Africa,12,Other tanker trade loaded,46.229,,
2020,5120,Sub-Saharan Africa,13,Dry cargo loaded,302.482,,
2020,5120,Sub-Saharan Africa,10,Total goods loaded,530.559,,
2020,5120,Sub-Saharan Africa,21,Crude oil discharged,24.2,,
2020,5120,Sub-Saharan Africa,22,Other tanker trade discharged,68.179,,
2020,5120,Sub-Saharan Africa,23,Dry cargo discharged,195.153,,
2020,5120,Sub-Saharan Africa,20,Total goods discharged,287.532,,
2020,5121,Eastern Africa,11,Crude oil loaded,2.901,,
2020,5121,Eastern Africa,12,Other tanker trade loaded,8.316,,
2020,5121,Eastern Africa,13,Dry cargo loaded,19.607,,
2020,5121,Eastern Africa,10,Total goods loaded,30.824,,
2020,5121,Eastern Africa,21,Crude oil discharged,0,,
2020,5121,Eastern Africa,22,Other tanker trade discharged,18.01,,
2020,5121,Eastern Africa,23,Dry cargo discharged,51.24,,
2020,5121,Eastern Africa,20,Total goods discharged,69.25,,
2020,5122,Middle Africa,11,Crude oil loaded,100.215,,
2020,5122,Middle Africa,12,Other tanker trade loaded,7.612,,
2020,5122,Middle Africa,13,Dry cargo loaded,16.018,,
2020,5122,Middle Africa,10,Total goods loaded,123.845,,
2020,5122,Middle Africa,21,Crude oil discharged,1.12,,
2020,5122,Middle Africa,22,Other tanker trade discharged,6.575,,
2020,5122,Middle Africa,23,Dry cargo discharged,28.393,,
2020,5122,Middle Africa,20,Total goods discharged,36.087,,
2020,5123,Southern Africa,11,Crude oil loaded,0,,
2020,5123,Southern Africa,12,Other tanker trade loaded,4.973,,
2020,5123,Southern Africa,13,Dry cargo loaded,173.103,,
2020,5123,Southern Africa,10,Total goods loaded,178.076,,
2020,5123,Southern Africa,21,Crude oil discharged,18.631,,
2020,5123,Southern Africa,22,Other tanker trade discharged,11.872,,
2020,5123,Southern Africa,23,Dry cargo discharged,23.955,,
2020,5123,Southern Africa,20,Total goods discharged,54.457,,
2020,5124,Western Africa,11,Crude oil loaded,78.733,,
2020,5124,Western Africa,12,Other tanker trade loaded,25.328,,
2020,5124,Western Africa,13,Dry cargo loaded,93.754,,
2020,5124,Western Africa,10,Total goods loaded,197.814,,
2020,5124,Western Africa,21,Crude oil discharged,4.449,,
2020,5124,Western Africa,22,Other tanker trade discharged,31.722,,
2020,5124,Western Africa,23,Dry cargo discharged,91.565,,
2020,5124,Western Africa,20,Total goods discharged,127.737,,
2020,5200,Americas,11,Crude oil loaded,392.38,,
2020,5200,Americas,12,Other tanker trade loaded,185.645,,
2020,5200,Americas,13,Dry cargo loaded,1911.092,,
2020,5200,Americas,10,Total goods loaded,2489.117,,
2020,5200,Americas,21,Crude oil discharged,236.982,,
2020,5200,Americas,22,Other tanker trade discharged,222.753,,
2020,5200,Americas,23,Dry cargo discharged,940.548,,
2020,5200,Americas,20,Total goods discharged,1400.283,,
2020,5210,Northern America,11,Crude oil loaded,190.357,,
2020,5210,Northern America,12,Other tanker trade loaded,110.529,,
2020,5210,Northern America,13,Dry cargo loaded,815.603,,
2020,5210,Northern America,10,Total goods loaded,1116.489,,
2020,5210,Northern America,21,Crude oil discharged,197.906,,
2020,5210,Northern America,22,Other tanker trade discharged,93.37,,
2020,5210,Northern America,23,Dry cargo discharged,519.384,,
2020,5210,Northern America,20,Total goods discharged,810.66,,
2020,5220,Latin America and the Caribbean,11,Crude oil loaded,202.022,,
2020,5220,Latin America and the Caribbean,12,Other tanker trade loaded,75.116,,
2020,5220,Latin America and the Caribbean,13,Dry cargo loaded,1095.489,,
2020,5220,Latin America and the Caribbean,10,Total goods loaded,1372.627,,
2020,5220,Latin America and the Caribbean,21,Crude oil discharged,39.076,,
2020,5220,Latin America and the Caribbean,22,Other tanker trade discharged,129.383,,
